,IdEncuesta,IdPersona,IdSexo,folio_nino,IdCuidador,FechaInicioF4,Region,Zona,IdSegmento,edad,fecha_nacimiento,des2,des2_esp,des2_esp_sinCodificar,des3,des3_esp,des3_esp_sinCodificar,des4,des11_1,des11_2,des11_3,des11_4,des11_5,des5_1,des5_2,des5_3,des5_4,des5_5,des6_1,des6_2,des6_3,des6_4,des6_5,des6_6,des6_7,des6_8,des7_1,des7_2,des7_3,des7_4,des7_5,des7_6,des7_7,des8_1,des8_2,des8_3,des8_4,des8_5,des9_1,des9_2,des9_3,des9_4,des9_5,des9_6,des9_7,des9_8,des9_9,des10,des10a,SexoCuidador,EdadCuidador,NEDUCuidador,Conglomerado,Estrato,Fexp_F4p_Corr,Edad_nino_meses,edad_nino_ano,Tramo_edad,Fexp_F4p_Corr_MINSAL1_trunc,Fexp_F4p_Corr_MINSAL2,Fexp_F4p_Corr_MINSAL2_trunc,NEDU1_MINSAL_2,rezago,retraso,estado_menor
214,22064.0,82.0,2.0,2206401.0,80.0,13698327995.0,1.0,1.0,15101113.0,4.0,13542336000.0,1.0,,,1.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,35.0,2.0,15101113.0,151.0,210.25799560546875,59.0,4.0,6.0,210.4640656,209.9994354,210.397934,2.0,0.0,0.0,1.0
215,22087.0,29.0,2.0,2208701.0,27.0,13695651103.0,1.0,1.0,15101116.0,1.0,13649558400.0,1.0,,,1.0,,,3.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,,2.0,24.0,3.0,15101116.0,151.0,197.1471710205078,17.0,1.0,3.0,198.0753021,207.2513428,207.6243439,2.0,0.0,0.0,1.0
216,22105.0,26.0,2.0,2210501.0,21.0,13694633039.0,1.0,1.0,15101120.0,3.0,13599273600.0,5.0,,,4.0,,,5.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,2.0,70.0,1.0,15101120.0,151.0,165.58538818359375,36.0,3.0,5.0,166.11026,169.393692,169.7044067,1.0,0.0,0.0,1.0
217,22108.0,3.0,2.0,2210801.0,1.0,13694383014.0,1.0,1.0,15101120.0,4.0,13547520000.0,1.0,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,35.0,3.0,15101120.0,151.0,173.92666625976562,55.0,4.0,6.0,174.0971375,173.7127838,174.0424347,3.0,0.0,0.0,1.0
218,22113.0,11.0,2.0,2211301.0,7.0,13695494295.0,1.0,1.0,15101121.0,4.0,13561344000.0,1.0,,,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,34.0,,15101121.0,151.0,483.2744445800781,50.0,4.0,6.0,482.4855957,481.4940491,482.3445129,3.0,1.0,1.0,3.0
219,22137.0,26.0,1.0,2213701.0,25.0,13694893061.0,1.0,1.0,15101124.0,3.0,13596940800.0,1.0,,,8.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,1.0,1.0,2.0,20.0,,15101124.0,151.0,461.41961669921875,37.0,3.0,5.0,461.5143433,461.9529724,462.5725403,1.0,0.0,1.0,3.0
220,22146.0,87.0,1.0,2214601.0,86.0,13695761704.0,1.0,1.0,15101126.0,1.0,13657161600.0,1.0,,,1.0,,,5.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,32.0,3.0,15101126.0,151.0,192.71852111816406,14.0,1.0,3.0,193.6258087,202.5957184,202.9603271,3.0,1.0,0.0,2.0
221,22146.0,88.0,2.0,2214602.0,86.0,13695761969.0,1.0,1.0,15101126.0,4.0,13540003200.0,1.0,,,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,32.0,3.0,15101126.0,151.0,187.26104736328125,59.0,4.0,6.0,187.4445801,187.030777,187.3856812,3.0,0.0,0.0,1.0
222,22163.0,76.0,2.0,2216301.0,72.0,13695591940.0,1.0,1.0,15101128.0,2.0,13628563200.0,1.0,,,1.0,,,5.0,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,2.0,30.0,3.0,15101128.0,151.0,181.0686798095703,25.0,2.0,4.0,182.4254456,193.9109192,194.3155518,3.0,0.0,0.0,1.0
223,22170.0,102.0,2.0,2217001.0,101.0,13698270713.0,1.0,1.0,15101129.0,1.0,13654051200.0,1.0,,,8.0,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,39.0,2.0,15101129.0,151.0,297.5303039550781,16.0,1.0,3.0,298.9309998,312.7792969,313.3421936,2.0,0.0,0.0,1.0
224,22188.0,121.0,2.0,2218801.0,120.0,13697668115.0,1.0,1.0,15101132.0,3.0,13575513600.0,2.0,,,1.0,,,5.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,1.0,33.0,3.0,15101132.0,151.0,4.793970108032227,46.0,3.0,5.0,4.7949543,4.799511909,4.805948734,3.0,0.0,0.0,1.0
225,22194.0,115.0,2.0,2219401.0,114.0,13697477674.0,1.0,1.0,15101133.0,3.0,13599705600.0,1.0,,,1.0,,,5.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,-8888.0,2.0,40.0,3.0,15101133.0,151.0,4.775150775909424,37.0,3.0,5.0,4.790287018,4.884974957,4.893935204,3.0,0.0,0.0,1.0
226,22235.0,58.0,2.0,2223501.0,57.0,13695767107.0,1.0,1.0,15101138.0,2.0,13604198400.0,1.0,,,1.0,,,3.0,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,2.0,30.0,3.0,15101138.0,151.0,192.95135498046875,34.0,2.0,4.0,194.3971405,206.6363525,207.0675507,3.0,0.0,0.0,1.0
227,22237.0,94.0,1.0,2223701.0,90.0,13696538034.0,1.0,1.0,15101139.0,3.0,13574390400.0,1.0,,,1.0,,,3.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,1.0,1.0,2.0,20.0,2.0,15101139.0,151.0,229.3663787841797,46.0,3.0,5.0,230.0934296,234.6415863,235.071991,,1.0,0.0,2.0
228,22238.0,100.0,2.0,2223801.0,96.0,13696516997.0,1.0,1.0,15101139.0,3.0,13594003200.0,2.0,,,2.0,,,3.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,1.0,30.0,,15101139.0,151.0,229.3663787841797,38.0,3.0,5.0,230.0934296,234.6415863,235.071991,2.0,0.0,0.0,1.0
229,22238.0,101.0,2.0,2223802.0,96.0,13696517154.0,1.0,1.0,15101139.0,1.0,13656297600.0,2.0,,,2.0,,,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,30.0,,15101139.0,151.0,247.94190979003906,15.0,1.0,3.0,249.1091766,260.6494141,261.1184998,2.0,0.0,0.0,1.0
230,22242.0,107.0,1.0,2224201.0,102.0,13696453202.0,1.0,1.0,15101139.0,3.0,13575513600.0,1.0,,,1.0,,,3.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,2.0,,2.0,24.0,,15101139.0,151.0,512.6884155273438,45.0,3.0,5.0,512.7937012,513.2810669,513.9694824,2.0,0.0,0.0,1.0
231,22252.0,68.0,1.0,2225201.0,66.0,13697470706.0,1.0,1.0,15101141.0,3.0,13586140800.0,1.0,,,1.0,,,3.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,2.0,,2.0,22.0,,15101141.0,151.0,410.54742431640625,42.0,3.0,5.0,410.6317139,411.0220032,411.5732422,2.0,0.0,0.0,1.0
232,22252.0,69.0,1.0,2225202.0,66.0,13697470842.0,1.0,1.0,15101141.0,1.0,13645411200.0,1.0,,,1.0,,,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,22.0,,15101141.0,151.0,567.5296630859375,19.0,1.0,3.0,604.397583,642.2911987,711.9125977,2.0,0.0,0.0,1.0
233,22254.0,44.0,2.0,2225401.0,43.0,13696200444.0,1.0,1.0,15101141.0,3.0,13574044800.0,1.0,,,4.0,,,3.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,2.0,21.0,,15101141.0,151.0,183.6705780029297,46.0,3.0,5.0,184.2527771,187.8948212,188.2394714,1.0,0.0,0.0,1.0
234,22254.0,49.0,2.0,2225402.0,41.0,13696200021.0,1.0,1.0,15101141.0,4.0,13542595200.0,1.0,,,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,19.0,,15101141.0,151.0,192.9228973388672,58.0,4.0,6.0,193.111969,192.6856384,193.0512848,1.0,0.0,0.0,1.0
235,22260.0,137.0,2.0,2226001.0,136.0,13698268172.0,1.0,1.0,15101142.0,3.0,13582252800.0,1.0,,,1.0,,,5.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,-8888.0,,2.0,21.0,2.0,15101142.0,151.0,262.7287902832031,44.0,3.0,5.0,263.561615,268.7713013,269.2643127,2.0,0.0,0.0,1.0
236,22272.0,58.0,1.0,2227201.0,57.0,13695595461.0,1.0,1.0,15101144.0,3.0,13586918400.0,5.0,,,4.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,2.0,48.0,2.0,15101144.0,151.0,201.0679473876953,41.0,3.0,5.0,201.705307,205.692337,206.0696259,2.0,0.0,0.0,1.0
237,22272.0,59.0,1.0,2227202.0,57.0,13695595086.0,1.0,1.0,15101144.0,3.0,13584758400.0,5.0,,,4.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,2.0,48.0,2.0,15101144.0,151.0,201.0679473876953,42.0,3.0,5.0,201.705307,205.692337,206.0696259,2.0,0.0,0.0,1.0
238,22281.0,68.0,1.0,2228101.0,64.0,13697654803.0,1.0,1.0,15101146.0,0.0,13677552000.0,1.0,,,1.0,,,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,33.0,,15101146.0,151.0,570.6903076171875,7.0,0.0,2.0,563.4650269,704.4017334,705.1073608,2.0,0.0,0.0,1.0
239,22283.0,62.0,1.0,2228301.0,58.0,13695668864.0,1.0,1.0,15101146.0,3.0,13583721600.0,1.0,,,1.0,,,3.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,-8888.0,2.0,37.0,2.0,15101146.0,151.0,197.0465850830078,42.0,3.0,5.0,197.6711884,201.5784607,201.9482117,2.0,0.0,0.0,1.0
240,22285.0,58.0,1.0,2228501.0,54.0,13697471960.0,1.0,1.0,15101148.0,1.0,13656729600.0,1.0,,,1.0,,,3.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,38.0,3.0,15101148.0,151.0,197.06552124023438,15.0,1.0,3.0,197.9932709,207.1654968,207.5383453,3.0,0.0,0.0,1.0
241,22288.0,40.0,2.0,2228801.0,37.0,13696974075.0,1.0,1.0,15101148.0,3.0,13575427200.0,1.0,,,1.0,,,3.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,2.0,,2.0,24.0,,15101148.0,151.0,407.4874267578125,46.0,3.0,5.0,407.5710754,407.9584656,408.5055847,2.0,0.0,0.0,1.0
242,22304.0,43.0,1.0,2230402.0,34.0,13695069963.0,1.0,1.0,15101150.0,0.0,13671590400.0,1.0,,,1.0,,,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,26.0,3.0,15101150.0,151.0,284.8896484375,8.0,0.0,2.0,285.3959656,311.6045227,312.0516663,2.0,0.0,0.0,1.0
243,22306.0,45.0,1.0,2230601.0,42.0,13695595651.0,1.0,1.0,15101151.0,4.0,13545360000.0,2.0,,,2.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,28.0,2.0,15101151.0,151.0,399.9512634277344,57.0,4.0,6.0,399.2984009,398.4778137,399.1816406,2.0,0.0,0.0,1.0
244,22312.0,72.0,1.0,2231201.0,71.0,13695763705.0,1.0,1.0,15101151.0,4.0,13539571200.0,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,2.0,42.0,2.0,15101151.0,151.0,197.11688232421875,59.0,4.0,6.0,197.3100586,196.8744659,197.2480621,2.0,0.0,0.0,1.0
245,22312.0,73.0,2.0,2231202.0,71.0,13695763451.0,1.0,1.0,15101151.0,4.0,13539571200.0,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,2.0,42.0,2.0,15101151.0,151.0,197.11688232421875,59.0,4.0,6.0,197.3100586,196.8744659,197.2480621,2.0,0.0,0.0,1.0
246,22316.0,86.0,1.0,2231601.0,85.0,13696119660.0,1.0,1.0,15101152.0,3.0,13580438400.0,1.0,,,1.0,,,5.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,,,,,,,,,,2.0,,2.0,33.0,2.0,15101152.0,151.0,419.4723815917969,44.0,3.0,5.0,419.5585022,419.9572754,420.5205078,2.0,1.0,1.0,3.0
247,22317.0,79.0,2.0,2231701.0,78.0,13695854270.0,1.0,1.0,15101152.0,1.0,13640313600.0,1.0,,,1.0,,,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,-8888.0,2.0,22.0,2.0,15101152.0,151.0,202.861572265625,21.0,1.0,3.0,203.8166046,213.2586212,213.6424255,2.0,1.0,0.0,2.0
248,22318.0,77.0,1.0,2231801.0,76.0,13695848014.0,1.0,1.0,15101152.0,2.0,13627008000.0,1.0,,,1.0,,,5.0,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,2.0,21.0,2.0,15101152.0,151.0,199.1755828857422,26.0,2.0,4.0,200.6680298,213.3020477,213.7471466,2.0,1.0,0.0,2.0
249,22326.0,30.0,1.0,2232601.0,28.0,13694976239.0,1.0,1.0,15101153.0,3.0,13594348800.0,1.0,,,1.0,,,3.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,1.0,1.0,2.0,26.0,2.0,15101153.0,151.0,187.66342163085938,38.0,3.0,5.0,188.2582703,191.9794922,192.3316345,2.0,0.0,0.0,1.0
250,22331.0,10.0,1.0,2233101.0,7.0,13694449685.0,1.0,1.0,15101154.0,1.0,13640140800.0,1.0,,,1.0,,,5.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,,2.0,36.0,3.0,15101154.0,151.0,208.0631561279297,20.0,1.0,3.0,209.0426636,218.7267761,219.1204224,3.0,0.0,0.0,1.0
251,22332.0,61.0,1.0,2233201.0,58.0,13698955554.0,1.0,1.0,15101154.0,2.0,13619491200.0,5.0,,,4.0,,,5.0,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,2.0,52.0,2.0,15101154.0,151.0,204.2826385498047,30.0,2.0,4.0,205.8133545,218.7713318,219.227829,2.0,0.0,0.0,1.0
252,22333.0,64.0,2.0,2233301.0,62.0,13698958600.0,1.0,1.0,15101154.0,0.0,13678156800.0,2.0,,,1.0,,,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,32.0,2.0,15101154.0,151.0,557.4508666992188,7.0,0.0,2.0,550.3931274,688.0603027,688.7495117,2.0,0.0,0.0,1.0
253,22336.0,2.0,2.0,2233601.0,1.0,13694376146.0,1.0,1.0,15101155.0,0.0,13668912000.0,1.0,,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,38.0,2.0,15101155.0,151.0,527.04443359375,9.0,0.0,2.0,520.3717041,650.5297241,651.1813965,2.0,0.0,0.0,1.0
254,22340.0,19.0,2.0,2234001.0,15.0,13694724411.0,1.0,1.0,15101155.0,1.0,13647744000.0,1.0,,,5.0,,,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,26.0,,15101155.0,151.0,196.71424865722656,17.0,1.0,3.0,197.6403351,206.7962189,207.168396,3.0,0.0,0.0,1.0
255,22341.0,62.0,2.0,2234101.0,59.0,13695483365.0,1.0,1.0,15101156.0,3.0,13587004800.0,1.0,,,8.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,,,,,,,,,,1.0,1.0,2.0,30.0,3.0,15101156.0,151.0,216.85546875,41.0,3.0,5.0,217.5428772,221.8429565,222.2498779,3.0,1.0,0.0,2.0
256,22343.0,70.0,2.0,2234301.0,66.0,13695824038.0,1.0,1.0,15101156.0,4.0,13555296000.0,5.0,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2.0,55.0,3.0,15101156.0,151.0,462.16583251953125,53.0,4.0,6.0,461.4114685,460.4632263,461.2765198,2.0,0.0,0.0,1.0
257,22346.0,53.0,1.0,2234601.0,50.0,13695562160.0,1.0,1.0,15101156.0,4.0,13561603200.0,1.0,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,,2.0,36.0,2.0,15101156.0,151.0,227.7794647216797,50.0,4.0,6.0,228.0027161,227.4993744,227.931076,2.0,1.0,1.0,3.0
258,22357.0,50.0,1.0,2235701.0,47.0,13697980524.0,1.0,1.0,15101158.0,3.0,13572748800.0,11.0,BISABUELA,bisabuela,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2.0,71.0,1.0,15101158.0,151.0,227.8769989013672,47.0,3.0,5.0,228.5993347,,,1.0,0.0,,
259,22501.0,125.0,1.0,2250101.0,124.0,13697640113.0,2.0,1.0,1101101.0,1.0,13636771200.0,1.0,,,9.0,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,23.0,3.0,1101101.0,11.0,189.8746337890625,23.0,1.0,3.0,193.2590485,202.2119598,202.5758972,3.0,0.0,0.0,1.0
260,22505.0,43.0,1.0,2250501.0,40.0,13695831486.0,2.0,1.0,1101101.0,4.0,13547606400.0,1.0,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,2.0,37.0,3.0,1101101.0,11.0,374.3468933105469,56.0,4.0,6.0,378.6150208,377.8369446,378.504303,3.0,0.0,0.0,1.0
261,22509.0,33.0,1.0,2250901.0,32.0,13695661568.0,2.0,1.0,1101101.0,4.0,13557888000.0,1.0,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,36.0,3.0,1101101.0,11.0,184.49771118164062,52.0,4.0,6.0,187.0895386,186.6764984,187.0307465,3.0,0.0,1.0,3.0
262,22520.0,60.0,2.0,2252001.0,59.0,13697137670.0,2.0,1.0,1101103.0,3.0,13586486400.0,1.0,,,1.0,,,3.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,2.0,34.0,2.0,1101103.0,11.0,180.05947875976562,42.0,3.0,5.0,182.9883881,186.6054382,186.9477234,2.0,0.0,0.0,1.0
263,22520.0,61.0,2.0,2252002.0,59.0,13697137755.0,2.0,1.0,1101103.0,1.0,13649731200.0,1.0,,,1.0,,,5.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,34.0,2.0,1101103.0,11.0,194.64183044433594,17.0,1.0,3.0,198.1112061,207.2888947,207.6619568,2.0,0.0,0.0,1.0
264,22520.0,62.0,1.0,2252003.0,59.0,13697137835.0,2.0,1.0,1101103.0,4.0,13566096000.0,1.0,,,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,34.0,2.0,1101103.0,11.0,189.1298828125,49.0,4.0,6.0,191.7867889,191.3633881,191.726532,2.0,0.0,0.0,1.0
265,22524.0,50.0,1.0,2252401.0,49.0,13697059872.0,2.0,1.0,1101103.0,1.0,13662691200.0,1.0,,,1.0,,,5.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,20.0,,1101103.0,11.0,556.3716430664062,13.0,1.0,3.0,600.2501221,637.883667,707.0273438,1.0,0.0,0.0,1.0
266,22524.0,51.0,1.0,2252402.0,47.0,13697059760.0,2.0,1.0,1101103.0,3.0,13583980800.0,5.0,,,1.0,,,5.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,2.0,66.0,1.0,1101103.0,11.0,402.47576904296875,42.0,3.0,5.0,407.8138733,408.2014771,408.7489319,1.0,0.0,0.0,1.0
267,22525.0,26.0,1.0,2252501.0,24.0,13699149468.0,2.0,1.0,1101103.0,1.0,13651286400.0,1.0,,,1.0,,,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,37.0,3.0,1101103.0,11.0,194.64183044433594,18.0,1.0,3.0,198.1112061,207.2888947,207.6619568,3.0,1.0,0.0,2.0
268,22550.0,34.0,1.0,2255001.0,32.0,13697735770.0,2.0,1.0,1101106.0,2.0,13629340800.0,1.0,,,8.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,2.0,41.0,3.0,1101106.0,11.0,11.155457496643066,25.0,2.0,4.0,11.38654613,11.31754208,11.38040924,3.0,1.0,0.0,2.0
269,22552.0,37.0,2.0,2255201.0,35.0,13697745025.0,2.0,1.0,1101106.0,3.0,13584412800.0,5.0,,,8.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,2.0,61.0,2.0,1101106.0,11.0,8.733263969421387,43.0,3.0,5.0,8.849093437,8.857503891,8.869383812,2.0,0.0,0.0,1.0
270,22561.0,95.0,2.0,2256101.0,93.0,13697741036.0,2.0,1.0,1101107.0,1.0,13658198400.0,1.0,,,4.0,,,5.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,24.0,,1101107.0,11.0,280.2911071777344,14.0,1.0,3.0,285.2871094,298.5033264,299.0405579,2.0,1.0,0.0,2.0
271,22562.0,90.0,1.0,2256201.0,88.0,13697737848.0,2.0,1.0,1101107.0,4.0,13544755200.0,2.0,,,2.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,35.0,3.0,1101107.0,11.0,552.6072998046875,58.0,4.0,6.0,558.9077759,557.7592163,558.7443237,3.0,0.0,0.0,1.0
